learning_time,midterm_grade,pass_fail
5.97039,90.28246,1.00000
1.09530,56.54046,-1.00000
2.70819,89.59866,-1.00000
3.87820,56.53037,-1.00000
3.65813,46.44850,-1.00000
5.46385,70.42584,1.00000
7.20560,78.83014,1.00000
4.30731,96.06284,1.00000
8.03737,44.67111,1.00000
7.95292,40.68347,1.00000
6.31560,40.01131,-1.00000
2.38893,86.59318,-1.00000
5.30747,46.36852,-1.00000
2.38630,81.61654,-1.00000
1.73744,93.54533,-1.00000
4.16202,51.80605,-1.00000
5.16115,85.53824,1.00000
3.35676,85.28286,-1.00000
8.49390,80.90104,1.00000
5.21205,47.88810,-1.00000
5.11354,73.85219,1.00000
2.98413,70.54779,-1.00000
8.02019,32.16705,1.00000
8.26354,36.07476,1.00000
7.82789,62.95419,1.00000
5.78603,59.14789,1.00000
4.03564,96.72642,1.00000
5.70092,87.69027,1.00000
8.09420,58.62868,1.00000
8.02550,40.54368,1.00000
8.49185,55.72906,1.00000
7.59349,35.83771,1.00000
7.10877,58.74319,1.00000
1.20505,64.48322,-1.00000
3.61423,92.09822,1.00000
4.14663,61.41751,-1.00000
8.97171,30.81819,1.00000
2.21396,77.35530,-1.00000
1.55578,94.52554,-1.00000
2.81528,77.62144,-1.00000
7.88217,96.45451,1.00000
5.68668,62.24980,1.00000
2.47267,61.84724,-1.00000
2.72145,75.79616,-1.00000
4.06052,87.48875,1.00000
4.09002,60.68289,-1.00000
8.26078,72.50317,1.00000
2.99645,36.64349,-1.00000
7.66144,49.34532,1.00000
3.00534,80.45740,-1.00000
7.54864,97.71252,1.00000
5.29056,97.10870,1.00000
3.67828,81.49327,-1.00000
6.18523,63.21794,1.00000
1.21149,54.40927,-1.00000
2.59532,50.79822,-1.00000
1.06181,81.25829,-1.00000
8.05369,66.36986,1.00000
1.65653,39.59540,-1.00000
6.98193,38.28504,-1.00000
2.94869,64.03136,-1.00000
6.06873,99.36910,1.00000
1.49721,63.41521,-1.00000
4.71510,64.85358,-1.00000
3.39920,39.66400,-1.00000
3.26075,47.24948,-1.00000
4.05682,62.67566,-1.00000
4.20049,66.89793,-1.00000
1.05413,80.60717,-1.00000
7.42150,53.94035,1.00000
3.43732,92.38152,1.00000
8.64575,99.91236,1.00000
2.93572,46.35814,-1.00000
2.45496,86.57712,-1.00000
8.72384,92.69639,1.00000
6.11807,59.98727,1.00000
1.54597,32.23607,-1.00000
2.89919,73.34715,-1.00000
8.07092,52.54698,1.00000
4.83646,89.10929,1.00000
2.35779,82.59828,-1.00000
2.67738,51.52397,-1.00000
3.21473,45.71537,-1.00000
8.87137,64.40054,1.00000
4.81437,63.30567,-1.00000
5.92682,86.56119,1.00000
6.37219,43.48375,-1.00000
5.11635,77.66474,1.00000
3.06791,41.76748,-1.00000
8.61696,44.98393,1.00000
7.52542,90.43767,1.00000
6.10000,42.14082,-1.00000
7.81882,77.24046,1.00000
2.81828,81.73359,-1.00000
7.03168,42.90877,1.00000
2.57804,78.28335,-1.00000
3.20786,96.34599,1.00000
7.29554,66.98849,1.00000
6.09360,95.57628,1.00000
2.95076,94.32132,1.00000
1.14040,79.16682,-1.00000
4.68356,32.04877,-1.00000
8.41548,36.67160,1.00000
2.07361,79.96565,-1.00000
3.23821,57.59126,-1.00000
3.13330,78.94600,-1.00000
6.66373,96.48793,1.00000
5.42925,64.04801,1.00000
3.82187,89.36518,1.00000
4.70535,83.66354,1.00000
5.60687,53.29299,-1.00000
1.50348,71.35994,-1.00000
7.67012,70.31799,1.00000
6.38995,65.24931,1.00000
5.52245,39.01322,-1.00000
1.10165,52.79374,-1.00000
7.82802,53.42812,1.00000
4.55205,86.24718,1.00000
5.89657,36.38941,-1.00000
7.90934,39.03469,1.00000
4.60049,69.25569,-1.00000
4.42512,31.98130,-1.00000
4.69690,69.84699,1.00000
7.59415,78.58873,1.00000
7.11773,66.03488,1.00000
6.34552,88.58692,1.00000
2.77347,38.79408,-1.00000
5.64626,75.56056,1.00000
1.28121,46.52135,-1.00000
2.93061,89.89101,-1.00000
1.89324,40.47308,-1.00000
8.55876,85.29424,1.00000
1.54107,43.87164,-1.00000
6.19306,42.18563,-1.00000
4.61597,55.03876,-1.00000
5.74609,57.03668,1.00000
2.08424,74.76143,-1.00000
3.57701,86.31425,1.00000
8.61486,77.60934,1.00000
4.88699,39.42065,-1.00000
7.86036,39.74418,1.00000
7.94166,93.51643,1.00000
2.95929,50.67453,-1.00000
1.70948,66.75578,-1.00000
1.64815,50.75142,-1.00000
5.18614,88.54389,1.00000
6.68444,84.51375,1.00000
8.49080,80.26928,1.00000
6.87082,64.84303,1.00000
2.28892,76.65094,-1.00000
6.14002,45.05442,-1.00000
2.41332,61.63315,-1.00000
8.89437,56.25894,1.00000
1.65682,51.73872,-1.00000
5.01739,88.57373,1.00000
7.53813,58.92890,1.00000
2.48140,69.82748,-1.00000
6.45702,77.41718,1.00000
3.33712,31.49942,-1.00000
5.26408,80.93051,1.00000
6.81527,81.33935,1.00000
8.66957,98.40881,1.00000
6.82522,88.75641,1.00000
4.01389,39.19294,-1.00000
4.90976,47.25232,-1.00000
5.32412,35.40514,-1.00000
8.86519,75.08899,1.00000
1.73230,94.59319,-1.00000
1.74037,95.69927,-1.00000
1.18002,61.08698,-1.00000
5.08282,46.76179,-1.00000
4.75244,70.61802,1.00000
3.42020,38.34147,-1.00000
5.14915,52.37378,-1.00000
1.09201,70.23523,-1.00000
3.83547,84.73797,1.00000
2.36661,68.32233,-1.00000
7.39175,65.69121,1.00000
1.60036,41.07862,-1.00000
4.15150,66.69808,-1.00000
3.47767,30.93792,-1.00000
1.63976,35.94497,-1.00000
4.74622,89.09625,1.00000
7.87477,72.07443,1.00000
2.21922,58.66451,-1.00000
8.57030,54.05977,1.00000
4.10072,93.56410,1.00000
6.01716,44.02522,-1.00000
3.84329,86.24396,1.00000
3.03969,91.66187,1.00000
2.26543,56.26181,-1.00000
4.61558,39.11119,-1.00000
6.91488,94.35097,1.00000
6.02921,70.57917,1.00000
2.24102,73.59931,-1.00000
3.21638,82.13147,-1.00000
7.90300,90.70162,1.00000
2.33109,81.11926,-1.00000
2.77470,32.72823,-1.00000
8.28196,70.55902,1.00000
1.76322,83.92750,-1.00000
8.47555,60.86616,1.00000
1.89600,42.11972,-1.00000
4.95961,84.07793,1.00000
2.51292,94.69187,-1.00000
1.31103,99.30475,-1.00000
6.94960,33.75615,-1.00000
8.10889,49.34447,1.00000
7.33280,31.82984,-1.00000
1.75951,35.47616,-1.00000
6.86362,35.84116,-1.00000
3.23354,59.47335,-1.00000
7.64455,83.24244,1.00000
4.28868,41.22078,-1.00000
3.70353,90.16007,1.00000
1.77856,34.74445,-1.00000
8.01522,43.89641,1.00000
7.52056,83.81257,1.00000
4.72319,89.29938,1.00000
5.21056,94.93604,1.00000
7.50536,47.04003,1.00000
5.37805,33.80463,-1.00000
1.01651,65.95439,-1.00000
3.21517,98.17477,1.00000
8.90024,99.22917,1.00000
5.61738,30.82292,-1.00000
6.24080,70.26765,1.00000
2.18290,60.34646,-1.00000
6.43505,51.94746,1.00000
2.03196,59.78403,-1.00000
3.60516,61.21060,-1.00000
8.56252,79.94447,1.00000
2.86442,76.57535,-1.00000
6.71913,87.22432,1.00000
3.72158,57.86815,-1.00000
7.70337,77.49844,1.00000
6.76476,37.22005,-1.00000
3.36888,64.59887,-1.00000
3.16354,93.27107,1.00000
3.67084,86.40229,1.00000
4.68955,87.27510,1.00000
6.83874,42.76607,1.00000
6.06243,60.47462,1.00000
1.33070,80.54965,-1.00000
3.99569,45.84167,-1.00000
8.52274,67.06825,1.00000
1.95471,45.94765,-1.00000
3.94117,68.50494,-1.00000
2.13477,70.71442,-1.00000
8.71442,48.40126,1.00000
6.88027,33.42421,-1.00000
2.70616,56.12308,-1.00000
6.02816,90.55052,1.00000
4.73975,84.89113,1.00000
1.65982,44.56914,-1.00000
7.03118,41.08855,1.00000
6.61243,37.68827,-1.00000
3.81228,99.79815,1.00000
2.94978,86.95285,-1.00000
7.28218,66.40203,1.00000
3.98714,39.05910,-1.00000
7.79164,98.23150,1.00000
3.05603,85.64755,-1.00000
6.35331,72.26584,1.00000
8.44403,83.14095,1.00000
4.04015,96.64605,1.00000
3.78724,59.63417,-1.00000
3.73891,86.93088,1.00000
1.75446,66.59777,-1.00000
3.44581,47.16084,-1.00000
6.32703,35.96989,-1.00000
5.41907,68.13888,1.00000
7.17723,95.60170,1.00000
7.18523,70.63506,1.00000
7.06083,36.91157,-1.00000
4.95584,69.58560,1.00000
8.98259,90.96169,1.00000
8.91811,65.77094,1.00000
7.17711,45.82451,1.00000
3.69517,67.77799,-1.00000
3.18512,59.98656,-1.00000
7.66148,40.51880,1.00000
7.51858,35.08063,1.00000
6.94941,42.19155,1.00000
1.01362,66.94755,-1.00000
5.31909,98.55455,1.00000
4.62707,58.33409,-1.00000
1.60955,63.17795,-1.00000
8.74308,38.86942,1.00000
1.51924,30.31471,-1.00000
2.09382,46.77204,-1.00000
3.25825,74.58621,-1.00000
1.89915,49.13327,-1.00000
4.24278,50.64120,-1.00000
5.99974,52.72706,1.00000
6.18631,66.77677,1.00000
1.61024,89.78155,-1.00000
6.75167,47.22227,1.00000
4.17351,61.37567,-1.00000
